rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
165,"spotify:track:0eaVIYo2zeOaGJeqZ5TwYz","Don Toliver","No Pole","Cactus Jack / Atlantic",78,166,12,"573015"
166,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",7,141,41,"570066"
167,"spotify:track:7GaFYUqP2WdR4KTPk7cXoP","Mario","Let Me Love You","J Records",123,180,13,"569346"
168,"spotify:track:7e8utCy2JlSB8dRHKi49xM","Arctic Monkeys","Fluorescent Adolescent","Domino Recording Co",40,191,265,"568329"
169,"spotify:track:6RUKPb4LETWmmr3iAEQktW","The Chainsmokers, Coldplay","Something Just Like This","Disruptor Records/Columbia",3,178,93,"567821"
170,"spotify:track:2LMkwUfqC6S6s6qDVlEuzV","Frank Ocean","White Ferrari","Boys Don't Cry",90,157,19,"565903"
171,"spotify:track:5TTGoX70AFrTvuEtqHK37S","Arctic Monkeys","No. 1 Party Anthem","Domino Recording Co",71,165,15,"565642"
172,"spotify:track:5tgSjvWO685Z0mYKefArMI","Central Cee, Dave","CRG (feat. Dave)","Columbia",7,117,6,"564779"
173,"spotify:track:102YUQbYmwdBXS7jwamI90","Sabrina Carpenter","Good Graces","Island Records",10,-1,16,"563440"
174,"spotify:track:20I8RduZC2PWMWTDCZuuAN","Franz Ferdinand","Take Me Out","Domino Recording Co",112,196,35,"563263"
175,"spotify:track:4HvBJocC5MDYL4yGnQe5jq","The Blessed Madonna, Clementine Douglas","Happier (feat. Clementine Douglas)","Warner Records",33,-1,36,"560298"
176,"spotify:track:3B54sVLJ402zGa6Xm4YGNe","French Montana, Swae Lee","Unforgettable","Bad Boy Entertainment/Epic Records",2,190,166,"559589"
177,"spotify:track:3ESSGgWzRf1xvP7G5hHMhB","Fetty Wap","Again","300 Entertainment",74,181,5,"559422"
178,"spotify:track:3AWDeHLc88XogCaCnZQLVI","The Weeknd","Cry For Me","XO / Republic Records",12,120,5,"557377"
179,"spotify:track:27w0RH5IDt6xU3B2j7QOuy","Fontaines D.C.","Favourite","XL Recordings",133,174,8,"555049"
180,"spotify:track:4iZxeyibg6w4EFCOoAQ6Eh","Two Door Cinema Club","What You Know","Glassnote - VMG",45,-1,136,"554987"
181,"spotify:track:1LjSbD1yQ0RQc6mwxGHw4m","Bhad Bhabie","Ms. Whitman","B.H.A.D. Music",181,-1,1,"554367"
182,"spotify:track:78O33U6jbQtNiNfbkZudpd","Lil Wayne, Drake","She Will","CM/Republic",138,138,4,"553369"
183,"spotify:track:315aBOUD3xtj7sUMXtRgMV","Benson Boone","In The Stars","Night Street Records, Inc./Warner Records Inc.",24,-1,39,"552571"
184,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",38,176,205,"551517"
185,"spotify:track:2ENexcMEMsYk0rVJigVD3i","Rihanna","Only Girl (In The World)","Def Jam Recordings",138,192,20,"550734"
186,"spotify:track:10MJWoKUV6AthUYR323MqB","Sam Fender","Nostalgia's Lie","Polydor Records",54,54,2,"550695"
187,"spotify:track:5rb9QrpfcKFHM1EUbSIurX","USHER, Lil Jon, Ludacris","Yeah! (feat. Lil Jon & Ludacris)","LaFace Records",98,-1,13,"549691"
